Time(s),Time(minute),Time(h),bottom1(C),bottom2(C),inlet(C),outlet(C),,,,TC1(C),TC2(C),TC3(C),,,,,
1833.328640,30.555477,0.509258,171.0401,197.7221,20.0407,22.251,586.8876,-59994.03,-9999,61.4698,59.0532,78.8078,-0.0324,-0.1633,-0.2879,-28.7881,-0.4868
1839.738880,30.662315,0.511039,172.0643,198.7565,20.1477,22.1842,-9999,-59994.03,-9999,62.1443,59.6944,79.2795,-0.0295,-0.1661,-0.2882,-28.6801,-0.4817
1846.149120,30.769152,0.512819,172.9005,199.6643,19.9105,22.457,-9999,-59994.03,-9999,62.278,60.3211,80.0568,-0.0267,-0.1645,-0.2863,-28.1617,-0.4743
1852.559360,30.875989,0.514600,173.9445,200.5971,19.8945,22.4397,-9999,-59994.03,-9999,62.9948,60.9261,80.521,-0.026,-0.1652,-0.2875,-28.3639,-0.4804
1858.969600,30.982827,0.516380,174.8474,201.5482,19.7909,22.2642,-9999,-59994.03,-9999,63.6754,61.4425,81.3526,-0.0279,-0.1694,-0.294,-29.2144,-0.4874
1865.379840,31.089664,0.518161,175.8214,202.571,20.1579,22.2402,-9999,-59994.03,-9999,64.0482,61.9903,82.2798,-0.0285,-0.1665,-0.2927,-29.2704,-0.4887
1871.790080,31.196501,0.519942,176.7754,203.4713,19.9738,22.3798,-9999,-59994.03,-9999,65.2329,62.5597,82.6246,-0.0319,-0.1706,-0.2949,-29.8436,-0.4929
1878.200320,31.303339,0.521722,177.7298,204.41,20.0634,22.4573,-9999,-59994.03,-9999,65.8235,63.1363,83.3931,-0.0313,-0.1741,-0.2986,-30.3503,-0.4977
1884.610560,31.410176,0.523503,178.7442,205.3609,19.8197,22.4284,-9999,-59994.03,-9999,66.2625,63.5078,84.4443,-0.028,-0.1678,-0.2965,-30.0453,-0.4962
1891.020800,31.517013,0.525284,179.6887,206.3764,20.2937,22.0984,-9999,-59994.03,-9999,66.7174,64.4406,84.856,-0.0271,-0.1626,-0.2917,-29.2331,-0.4908
1897.431040,31.623851,0.527064,180.9129,207.297,19.8482,22.4353,-9999,-59994.03,-9999,67.4511,65.0094,85.532,-0.0295,-0.1632,-0.289,-28.9567,-0.4875
1903.841280,31.730688,0.528845,181.5889,208.274,20.1934,22.3444,-9999,-59994.03,-9999,68.0406,65.367,86.3375,-0.031,-0.164,-0.2895,-28.8353,-0.4856
1910.251520,31.837525,0.530625,182.6967,209.2032,19.8623,22.3683,-9999,-59994.03,-9999,68.9474,65.9261,87.1124,-0.0324,-0.1639,-0.291,-29.0732,-0.4865
1916.661760,31.944363,0.532406,183.5853,210.1566,20.2161,22.3588,-9999,-59994.03,-9999,69.636,66.6467,87.6667,-0.0294,-0.164,-0.2923,-29.2517,-0.4846
1923.072000,32.051200,0.534187,184.3754,211.0876,20.2749,22.1308,-9999,-59994.03,-9999,70.1843,67.2814,88.3865,-0.0295,-0.1672,-0.293,-29.6051,-0.4868
1929.482240,32.158037,0.535967,185.3292,212.0106,20.2918,22.2742,-9999,-59994.03,-9999,70.8616,67.8251,89.1301,-0.0284,-0.166,-0.2938,-29.5387,-0.4873
1935.892480,32.264875,0.537748,186.3153,212.877,19.9193,22.3995,-9999,-59994.03,-9999,71.5531,68.4247,89.9673,-0.0302,-0.1672,-0.2941,-29.5626,-0.4847
1942.302720,32.371712,0.539529,187.1652,213.8712,20.1009,22.3595,-9999,-59994.03,-9999,72.0502,68.9333,90.75,-0.0301,-0.1647,-0.2909,-29.5687,-0.4856
1948.712960,32.478549,0.541309,188.2351,214.7747,20.255,22.3565,-9999,-59994.03,-9999,72.9218,69.5935,91.4699,-0.0283,-0.1636,-0.2906,-29.734,-0.4923
1955.123200,32.585387,0.543090,189.0937,215.5727,19.9242,22.3821,-9999,-59994.03,-9999,73.5219,70.0859,91.9913,-0.0302,-0.1697,-0.2944,-30.2674,-0.4944
1961.533440,32.692224,0.544870,190.0128,216.5829,20.3203,22.2358,-9999,-59994.03,-9999,74.0318,70.7697,92.6109,-0.0337,-0.1683,-0.2942,-30.2206,-0.4918
1967.943680,32.799061,0.546651,191.0453,217.4854,20.1373,22.525,-9999,-59994.03,-9999,74.8259,71.305,93.6984,-0.0365,-0.1728,-0.2979,-30.1573,-0.4934
1974.353920,32.905899,0.548432,192.0573,218.3956,20.0729,22.4152,-9999,-59994.03,-9999,75.5766,71.9739,94.3141,-0.0332,-0.1749,-0.2994,-30.3609,-0.4916
1980.764160,33.012736,0.550212,192.9405,219.3012,20.2015,22.1479,-9999,-59994.03,-9999,75.9771,72.5801,95.1414,-0.0299,-0.1719,-0.2946,-30.1509,-0.4933
1987.174400,33.119573,0.551993,193.8769,220.1386,20.0474,22.3394,-9999,-59994.03,-9999,76.9858,73.2015,95.5925,-0.0252,-0.1679,-0.2889,-30.0949,-0.496
1993.584640,33.226411,0.553774,194.8055,221.1138,20.3247,22.2716,-9999,-59994.03,-9999,77.3861,73.7381,96.5051,-0.0268,-0.1659,-0.2897,-30.0158,-0.4958
1999.994880,33.333248,0.555554,195.7198,222.0438,20.2047,22.3315,-9999,-59994.03,-9999,78.3523,74.5009,97.1109,-0.0272,-0.1652,-0.2887,-29.7265,-0.4957
2006.405120,33.440085,0.557335,196.715,222.9911,20.107,22.356,-9999,-59994.03,-9999,79.0989,75.126,97.809,-0.0288,-0.1657,-0.2896,-29.6729,-0.4962
2012.815360,33.546923,0.559115,197.6377,223.9238,20.2459,22.1754,-9999,-59994.03,-9999,79.3743,75.8076,98.4919,-0.033,-0.1727,-0.2975,-30.4599,-0.5041
2019.225600,33.653760,0.560896,198.5187,224.9072,20.3745,22.2899,-9999,-59994.03,-9999,80.0605,76.4428,99.0607,-0.0345,-0.1799,-0.3056,-31.5889,-0.5146
2025.635840,33.760597,0.562677,199.6146,225.7447,20.1494,22.4753,-9999,-59994.03,-9999,80.9408,76.8608,100.1105,-0.0378,-0.1836,-0.3098,-32.0514,-0.522
2032.046080,33.867435,0.564457,200.4275,226.7017,20.0289,22.5287,-9999,-59994.03,-9999,81.3424,77.7878,100.6991,-0.0321,-0.1782,-0.306,-31.5171,-0.5209
2038.456320,33.974272,0.566238,201.3081,227.5617,20.1033,22.175,-9999,-59994.03,-9999,81.9291,78.3018,101.4913,-0.0262,-0.1712,-0.3041,-31.3175,-0.519
2044.866560,34.081109,0.568018,202.1953,228.4411,19.9436,22.3715,-9999,-59994.03,-9999,82.9505,78.9109,102.4546,-0.0263,-0.169,-0.3015,-31.2599,-0.5204
2051.276800,34.187947,0.569799,203.2385,229.4158,19.986,22.3891,-9999,-59994.03,-9999,83.6265,79.527,102.865,-0.0279,-0.1698,-0.2969,-31.2759,-0.5216
2057.687040,34.294784,0.571580,204.016,230.284,20.0143,22.4885,-9999,-59994.03,-9999,84.1022,80.1803,103.7337,-0.0298,-0.1716,-0.3028,-31.7958,-0.525
2064.097280,34.401621,0.573360,205.0591,231.1972,20.0606,22.5065,-9999,-59994.03,-9999,84.8075,80.8236,104.5394,-0.0329,-0.1764,-0.3066,-31.9569,-0.5234
2070.507520,34.508459,0.575141,205.8906,232.1797,20.1357,22.5981,-9999,-59994.03,-9999,85.8949,81.447,105.1631,-0.031,-0.1777,-0.3034,-31.4729,-0.5196
2076.917760,34.615296,0.576922,206.8307,233.0534,20.2652,22.5828,-9999,-59994.03,-9999,86.4909,82.2131,106.0123,-0.0328,-0.1739,-0.2973,-30.8699,-0.5137
2083.328000,34.722133,0.578702,207.7737,233.9801,20.5225,22.3768,-9999,-59994.03,-9999,87.1549,82.612,106.6605,-0.0344,-0.1733,-0.2999,-30.6802,-0.5103
2089.738240,34.828971,0.580483,208.6544,234.8408,20.179,22.2466,-9999,-59994.03,-9999,87.9345,83.2488,107.6359,-0.0326,-0.1719,-0.3019,-30.9665,-0.5106
2096.148480,34.935808,0.582263,209.6053,235.6802,20.17,22.3419,-9999,-59994.03,-9999,88.5717,84.1191,108.1033,-0.0317,-0.1723,-0.303,-31.0818,-0.511
2102.558720,35.042645,0.584044,210.543,236.6354,20.2036,22.3005,-9999,-59994.03,-9999,89.2524,84.683,108.9832,-0.0313,-0.169,-0.3004,-30.779,-0.5071
2108.968960,35.149483,0.585825,211.4153,237.5285,20.2501,22.2728,-9999,-59994.03,-9999,90.3757,85.1785,109.7746,-0.0288,-0.1635,-0.2938,-30.1646,-0.5004
2115.379200,35.256320,0.587605,212.3421,238.4858,19.945,22.4908,-9999,-59994.03,-9999,90.8301,85.9776,110.2946,-0.0254,-0.1587,-0.2868,-29.8871,-0.4987
2121.789440,35.363157,0.589386,213.246,239.382,20.416,22.3988,-9999,-59994.03,-9999,91.6132,86.7451,111.0943,-0.0266,-0.1566,-0.2895,-30.2685,-0.502
2128.199680,35.469995,0.591167,214.135,240.2375,20.3842,22.4561,-9999,-59994.03,-9999,92.3066,87.3025,111.9696,-0.028,-0.1623,-0.293,-30.3914,-0.5073
2134.609920,35.576832,0.592947,215.0449,241.0963,20.2564,22.4066,1105.999,-59994.03,-9999,93.0888,87.9131,112.9551,-0.0318,-0.1684,-0.2975,-30.5295,-0.5118
2141.020160,35.683669,0.594728,216.017,241.9616,20.0581,22.6484,-9999,-59994.03,-9999,93.6024,88.6148,113.4665,-0.0315,-0.1752,-0.303,-30.7476,-0.514
2147.430400,35.790507,0.596508,216.999,243.0441,20.2545,22.8539,-9999,-59994.03,-9999,94.6928,89.4093,114.0641,-0.0285,-0.1772,-0.3037,-30.5163,-0.5101
2153.840640,35.897344,0.598289,217.911,243.864,20.1649,22.7467,-9999,-59994.03,-9999,95.6374,89.8235,115.036,-0.0339,-0.1787,-0.305,-30.7969,-0.5091
2160.250880,36.004181,0.600070,218.8646,244.771,20.2268,22.4321,-9999,-59994.03,-9999,96.0722,90.6636,115.6709,-0.0353,-0.1816,-0.3072,-31.0182,-0.5115
2166.661120,36.111019,0.601850,219.7012,245.6556,20.2091,22.5867,-9999,-59994.03,-9999,96.6449,91.4389,116.5458,-0.032,-0.1772,-0.3051,-30.9549,-0.5114
2173.071360,36.217856,0.603631,220.5487,246.6362,20.2999,22.8479,-9999,-59994.03,-9999,97.6118,92.0087,117.3183,-0.0313,-0.1768,-0.305,-30.7126,-0.5095
2179.481600,36.324693,0.605412,221.4863,247.4915,20.3319,22.765,-9999,-59994.03,-9999,98.4477,92.5183,118.061,-0.0344,-0.1783,-0.303,-30.6417,-0.5062
2185.891840,36.431531,0.607192,222.3319,248.3231,20.0248,22.577,-9999,-59994.03,-9999,98.8747,93.3125,118.9002,-0.0367,-0.18,-0.3042,-30.4549,-0.5056
2192.302080,36.538368,0.608973,223.3064,249.1849,20.0993,22.7998,-9999,-59994.03,-9999,100.0291,94.0962,119.3537,-0.0363,-0.1812,-0.306,-30.7466,-0.5032
2198.712320,36.645205,0.610753,224.1936,250.0816,20.17,22.6418,-9999,-59994.03,-9999,100.5347,94.7584,120.3513,-0.0351,-0.182,-0.3063,-30.7532,-0.5056
2205.122560,36.752043,0.612534,225.0951,250.996,20.4225,22.4073,-9999,-59994.03,-9999,101.4049,95.4314,121.3112,-0.0387,-0.1868,-0.3102,-31.3676,-0.512
2211.532800,36.858880,0.614315,225.9827,251.9495,20.5065,22.6406,-9999,-59994.03,-9999,102.4266,96.0076,121.9674,-0.039,-0.1883,-0.3155,-32.2524,-0.5202
2217.943040,36.965717,0.616095,226.8994,252.7179,20.299,22.4577,-9999,-59994.03,-9999,103.2062,96.6675,122.6258,-0.0413,-0.1933,-0.3244,-33.294,-0.5291
2224.353280,37.072555,0.617876,227.748,253.6709,20.2717,22.6295,-9999,-59994.03,-9999,103.9663,97.3418,123.5773,-0.044,-0.2007,-0.3313,-33.982,-0.5368
2230.763520,37.179392,0.619657,228.6265,254.5634,20.5741,22.5488,-9999,-59994.03,-9999,104.5982,98.1294,124.0188,-0.0404,-0.2032,-0.3345,-34.4242,-0.5448
2237.173760,37.286229,0.621437,229.5025,255.3138,20.0447,22.7448,-9999,-59994.03,-9999,105.3322,98.8501,124.8222,-0.0374,-0.2029,-0.3371,-34.954,-0.5476
2243.584000,37.393067,0.623218,230.4436,256.257,20.4906,22.6487,-9999,-59994.03,-9999,105.9479,99.4608,125.988,-0.0401,-0.2004,-0.3355,-34.9549,-0.5504
2249.994240,37.499904,0.624998,231.2801,257.1355,20.2881,22.6792,-9999,-59994.03,-9999,106.7721,100.3087,126.6633,-0.0387,-0.1941,-0.3321,-35.0463,-0.5538
2256.404480,37.606741,0.626779,232.1742,257.9776,20.3931,22.6522,-9999,-59994.03,-9999,107.7726,100.8325,127.5419,-0.0388,-0.1965,-0.335,-35.6382,-0.5588
2262.814720,37.713579,0.628560,233.1277,258.937,20.2925,22.7978,-9999,-59994.03,-9999,108.6637,101.6012,128.1927,-0.0385,-0.1988,-0.3337,-35.1911,-0.5583
2269.224960,37.820416,0.630340,233.787,259.6544,19.9471,22.7349,-9999,-59994.03,-9999,109.3966,102.1638,129.0929,-0.0373,-0.193,-0.3249,-34.7031,-0.5539
2275.635200,37.927253,0.632121,234.7673,260.5981,20.2585,22.8412,-9999,-59994.03,-9999,110.1716,103.1353,129.545,-0.0395,-0.1923,-0.3238,-34.5229,-0.5526
2282.045440,38.034091,0.633902,235.7051,261.5153,20.5473,22.7169,-9999,-59994.03,-9999,110.6159,103.7485,130.4911,-0.0393,-0.1909,-0.3193,-34.2305,-0.5533
2288.455680,38.140928,0.635682,236.5896,262.3022,20.4931,22.6279,-9999,-59994.03,-9999,111.8703,104.3289,131.2045,-0.0335,-0.182,-0.311,-33.0552,-0.544
2294.865920,38.247765,0.637463,237.5431,263.2301,20.119,22.7931,-9999,-59994.03,-9999,112.7099,104.9855,132.0951,-0.0304,-0.1749,-0.3045,-32.3752,-0.537
2301.276160,38.354603,0.639243,238.349,264.1127,20.3189,22.4977,-9999,-59994.03,-9999,113.2324,105.8073,132.7486,-0.0283,-0.1757,-0.308,-32.7626,-0.5406
2307.686400,38.461440,0.641024,239.1205,265.0453,20.0331,22.8962,-9999,-59994.03,-9999,114.3663,106.3831,133.6945,-0.0299,-0.1771,-0.3043,-32.5445,-0.5398
2314.096640,38.568277,0.642805,240.1068,265.8495,20.221,22.8833,-9999,-59994.03,-9999,114.954,107.3577,134.1664,-0.0334,-0.1818,-0.3058,-32.357,-0.536
2320.506880,38.675115,0.644585,240.9318,266.781,20.1427,22.9736,-9999,-59994.03,-9999,115.7647,107.7318,135.3395,-0.0382,-0.1888,-0.3142,-32.4588,-0.5313
2326.917120,38.781952,0.646366,241.8776,267.6771,20.2823,22.7451,-9999,-59994.03,-9999,116.7702,108.6446,135.8687,-0.0363,-0.1942,-0.3257,-33.2626,-0.537
2333.327360,38.888789,0.648146,242.6107,268.5767,20.2291,22.7321,-9999,-59994.03,-9999,117.6466,109.3395,136.479,-0.0339,-0.1919,-0.3297,-33.9532,-0.5434
2339.737600,38.995627,0.649927,243.6955,269.2441,20.0605,22.8112,-9999,-59994.03,-9999,118.5779,110.0432,137.3535,-0.0322,-0.1879,-0.3258,-34.0071,-0.5417
2346.147840,39.102464,0.651708,244.5511,270.1018,20.432,22.6519,-9999,-59994.03,-9999,119.0337,110.7791,138.1759,-0.0333,-0.188,-0.3259,-34.0366,-0.5476
2352.558080,39.209301,0.653488,245.5485,270.9458,20.2316,22.8026,-9999,-59994.03,-9999,119.7215,111.5552,139.0065,-0.0336,-0.1934,-0.3308,-34.7457,-0.5573
2358.968320,39.316139,0.655269,246.403,271.81,20.1279,22.9979,-9999,-59994.03,-9999,120.8757,112.1576,139.7068,-0.034,-0.194,-0.334,-35.0426,-0.5609
2365.378560,39.422976,0.657050,247.2291,272.5706,20.1089,22.9288,-9999,-59994.03,-9999,121.2924,113.1842,140.2709,-0.0279,-0.186,-0.3297,-34.5895,-0.5538
2371.788800,39.529813,0.658830,248.0653,273.5419,20.2754,22.8678,-9999,-59994.03,-9999,122.4661,113.5367,141.5244,-0.0269,-0.1789,-0.3223,-33.7895,-0.5453
2378.199040,39.636651,0.660611,249.0204,274.4212,20.4334,22.7777,-9999,-59994.03,-9999,123.5059,114.2609,142.0524,-0.0297,-0.1783,-0.3188,-33.4128,-0.5432
2384.609280,39.743488,0.662391,249.8391,275.3893,20.5397,22.9032,-9999,-59994.03,-9999,123.822,115.1065,143.0388,-0.03,-0.1725,-0.3104,-33.041,-0.5413
2391.019520,39.850325,0.664172,250.6834,276.1499,20.589,22.6725,-9999,-59994.03,-9999,124.7832,115.7914,143.8935,-0.027,-0.1649,-0.3005,-32.396,-0.5345
2397.429760,39.957163,0.665953,251.5431,277.0089,20.1369,23.0055,-9999,-59994.03,-9999,125.4681,116.7274,144.2691,-0.025,-0.1614,-0.2937,-31.8071,-0.53
2403.840000,40.064000,0.667733,252.3302,277.9687,20.4934,22.9933,-9999,-59994.03,-9999,126.6508,117.3241,145.3209,-0.0261,-0.161,-0.2939,-31.5967,-0.5285
2410.250240,40.170837,0.669514,253.3385,278.7618,20.2706,22.7772,-9999,-59994.03,-9999,127.3232,118.1556,145.8034,-0.0298,-0.1657,-0.2964,-31.7993,-0.532
2416.660480,40.277675,0.671295,254.1451,279.6794,20.2175,22.8369,-9999,-59994.03,-9999,128.2618,118.7925,146.9575,-0.03,-0.1678,-0.2962,-32.0601,-0.5332
2423.070720,40.384512,0.673075,254.9986,280.567,20.3271,22.9716,-9999,-59994.03,-9999,129.3587,119.5726,147.4311,-0.0335,-0.17,-0.2996,-32.0948,-0.5345
2429.480960,40.491349,0.674856,255.875,281.4253,20.513,22.9808,-9999,-59994.03,-9999,129.9795,120.3117,148.576,-0.0349,-0.1736,-0.3041,-32.2479,-0.5371
2435.891200,40.598187,0.676636,256.7278,282.2638,20.511,22.8191,-9999,-59994.03,-9999,130.8689,121.083,149.055,-0.0344,-0.1768,-0.3032,-32.1666,-0.5391
2442.301440,40.705024,0.678417,257.6017,283.1848,20.7036,22.8006,-9999,-59994.03,-9999,131.5762,121.7313,149.9788,-0.0366,-0.1795,-0.3065,-32.6272,-0.542
2448.711680,40.811861,0.680198,258.518,284.0069,20.3407,22.9501,-9999,-59994.03,-9999,132.3485,122.4314,150.7989,-0.0402,-0.1881,-0.3198,-33.8106,-0.5494
2455.121920,40.918699,0.681978,259.456,284.917,20.3215,22.9039,-9999,-59994.03,-9999,133.3454,123.1911,151.6949,-0.0427,-0.196,-0.3249,-34.1313,-0.5481
2461.532160,41.025536,0.683759,260.3622,285.8114,20.2175,23.0291,-9999,-59994.03,-9999,134.2865,123.8763,152.5139,-0.0429,-0.1984,-0.3287,-34.4377,-0.5517
2467.942400,41.132373,0.685540,261.1313,286.6223,20.5212,22.8024,-9999,-59994.03,-9999,135.1629,124.7012,153.0268,-0.0439,-0.2035,-0.3369,-34.9951,-0.5553
2474.352640,41.239211,0.687320,261.9788,287.4915,20.4459,22.7957,-9999,-59994.03,-9999,135.6589,125.6897,153.7914,-0.0388,-0.2002,-0.3333,-35.0114,-0.5555
2480.762880,41.346048,0.689101,262.7653,288.3786,20.4552,22.9076,-9999,-59994.03,-9999,136.612,126.2828,154.6398,-0.0369,-0.196,-0.3322,-35.1871,-0.5613
2487.173120,41.452885,0.690881,263.6884,289.1705,20.1411,22.9485,-9999,-59994.03,-9999,137.5391,126.9514,155.3811,-0.0414,-0.2011,-0.3403,-35.625,-0.5648
2493.583360,41.559723,0.692662,264.8112,290.1149,20.3866,22.6822,-9999,-59994.03,-9999,138.161,127.832,156.3839,-0.043,-0.2045,-0.3445,-35.8837,-0.5629
2499.993600,41.666560,0.694443,265.3744,291.0712,20.646,22.7109,-9999,-59994.03,-9999,139.5829,128.5478,156.8454,-0.043,-0.2045,-0.3458,-36.0244,-0.5659
2506.403840,41.773397,0.696223,266.1948,291.8806,20.3211,22.832,-9999,-59994.03,-9999,140.2201,129.2388,157.7109,-0.0447,-0.2065,-0.3492,-36.0665,-0.568
2512.814080,41.880235,0.698004,266.8929,292.7852,20.5022,22.6587,-9999,-59994.03,-9999,140.7807,130.0551,158.702,-0.0424,-0.2067,-0.3522,-36.4732,-0.5739
2519.224320,41.987072,0.699785,267.7001,293.7492,20.3579,22.847,-9999,-59994.03,-9999,141.8504,130.8139,159.4588,-0.0431,-0.2097,-0.3537,-36.9971,-0.5824
2525.634560,42.093909,0.701565,268.5631,294.5945,20.6337,22.805,-9999,-59994.03,-9999,142.7339,131.5085,160.2215,-0.0424,-0.2097,-0.3526,-36.9827,-0.5852
2532.044800,42.200747,0.703346,269.2921,295.4246,20.4614,22.7536,-9999,-59994.03,-9999,143.3726,132.3504,160.8235,-0.0417,-0.208,-0.3531,-36.991,-0.5825
2538.455040,42.307584,0.705126,270.1469,296.226,20.256,22.7828,-9999,-59994.03,-9999,144.4237,133.2238,161.7009,-0.0455,-0.2091,-0.3542,-37.5736,-0.5843
2544.865280,42.414421,0.706907,270.984,297.1705,20.2703,22.9556,-9999,-59994.03,-9999,145.2278,133.8672,162.4416,-0.0402,-0.205,-0.3522,-37.6358,-0.5832
2551.275520,42.521259,0.708688,271.8575,298.0735,20.595,22.6374,-9999,-59994.03,-9999,146.2064,134.3412,163.4552,-0.04,-0.2029,-0.3479,-37.2893,-0.5796
2557.685760,42.628096,0.710468,272.6997,298.9042,20.6068,22.6619,-9999,-59994.03,-9999,147.1645,135.38,163.9344,-0.0411,-0.2027,-0.3475,-37.2553,-0.5789
2564.096000,42.734933,0.712249,273.5447,299.7971,20.5184,23.0134,-9999,-59994.03,-9999,147.7488,136.1126,164.855,-0.0419,-0.2051,-0.3564,-38.0104,-0.5859
2570.506240,42.841771,0.714030,274.3145,300.6323,20.381,22.9286,-9999,-59994.03,-9999,148.9403,136.7717,165.793,-0.0407,-0.2071,-0.3647,-38.6845,-0.5931
2576.916480,42.948608,0.715810,275.1517,301.5692,20.535,22.8498,-9999,-59994.03,-9999,149.8844,137.5706,166.2475,-0.0404,-0.2093,-0.3655,-39.245,-0.6023
2583.326720,43.055445,0.717591,275.9903,302.3092,20.2865,22.8295,-9999,-59994.03,-9999,150.6844,138.2489,167.2549,-0.0406,-0.2079,-0.3622,-39.2809,-0.606
2589.736960,43.162283,0.719371,276.8172,303.1411,20.0514,22.9429,-9999,-59994.03,-9999,151.5183,138.7928,168.0055,-0.0468,-0.2124,-0.3605,-39.0277,-0.6043
2596.147200,43.269120,0.721152,277.6503,304.0497,20.2903,22.5556,-9999,-59994.03,-9999,152.538,139.5541,168.8313,-0.0504,-0.2152,-0.3576,-38.4804,-0.6001
2602.557440,43.375957,0.722933,278.4626,304.917,20.6617,22.621,-9999,-59994.03,-9999,153.3983,140.5335,169.4081,-0.0466,-0.2121,-0.3561,-38.3198,-0.6007
2608.967680,43.482795,0.724713,279.2307,305.6837,20.234,22.7994,-9999,-59994.03,-9999,154.244,141.2504,170.3263,-0.0433,-0.2042,-0.3504,-38.0113,-0.5967
2615.377920,43.589632,0.726494,280.1055,306.5775,20.3551,22.5341,-9999,-59994.03,-9999,154.7906,141.9547,171.1209,-0.0436,-0.2051,-0.3521,-38.214,-0.6014
2621.788160,43.696469,0.728274,280.9833,307.4792,20.2648,22.7862,-9999,-59994.03,-9999,156.1586,142.608,171.8425,-0.0442,-0.2034,-0.3513,-38.2381,-0.6
2628.198400,43.803307,0.730055,281.7258,308.3685,20.3544,22.7846,-9999,-59994.03,-9999,156.5882,143.563,172.8042,-0.043,-0.1996,-0.3476,-37.85,-0.595
2634.608640,43.910144,0.731836,282.5783,309.1718,20.2965,22.9891,-9999,-59994.03,-9999,157.8037,144.2212,173.4277,-0.0354,-0.1917,-0.3378,-36.8469,-0.5878
2641.018880,44.016981,0.733616,283.3206,310.003,20.388,22.7421,-9999,-59994.03,-9999,158.6582,145.063,174.2727,-0.0322,-0.1863,-0.3265,-36.2167,-0.5845
2647.429120,44.123819,0.735397,284.2377,310.9355,20.574,22.7865,-9999,-59994.03,-9999,159.599,145.8044,175.166,-0.0353,-0.1859,-0.3264,-35.6264,-0.5806
2653.839360,44.230656,0.737178,285.0261,311.7503,20.6571,22.6684,-9999,-59994.03,-9999,160.3135,146.7399,175.6071,-0.0384,-0.1927,-0.3322,-35.5707,-0.5829
2660.249600,44.337493,0.738958,285.7905,312.5865,20.4005,22.5304,-9999,-59994.03,-9999,161.2187,147.2938,176.6033,-0.0383,-0.1903,-0.3322,-35.4538,-0.5799
2666.659840,44.444331,0.740739,286.7349,313.4036,20.3797,22.7437,-9999,-59994.03,-9999,162.0516,148.0023,177.2232,-0.0374,-0.1883,-0.3315,-35.0069,-0.5754
2673.070080,44.551168,0.742519,287.4639,314.3227,20.7069,22.8158,-9999,-59994.03,-9999,163.0997,148.787,178.172,-0.0397,-0.1902,-0.3325,-34.9223,-0.573
2679.480320,44.658005,0.744300,288.2797,315.1174,20.3778,22.8724,-9999,-59994.03,-9999,163.9288,149.4922,178.9145,-0.0374,-0.1924,-0.3327,-34.9663,-0.5676
2685.890560,44.764843,0.746081,289.0464,315.8839,20.2722,22.7978,-9999,-59994.03,-9999,165.1569,150.1178,179.8232,-0.0357,-0.1919,-0.331,-34.7525,-0.5615
2692.300800,44.871680,0.747861,290.0109,316.8203,20.6064,22.8089,-9999,-59994.03,-9999,165.8902,150.8357,180.5576,-0.0353,-0.1976,-0.3378,-35.3548,-0.5662
2698.711040,44.978517,0.749642,290.6809,317.6445,20.1888,22.9614,-9999,-59994.03,-9999,166.6354,151.7704,181.352,-0.034,-0.1931,-0.336,-35.237,-0.5657
2705.121280,45.085355,0.751423,291.5483,318.4965,20.3343,22.8595,-9999,-59994.03,-9999,167.5656,152.3988,182.2536,-0.0349,-0.1888,-0.3295,-34.3793,-0.557
2711.531520,45.192192,0.753203,292.3564,319.3589,20.2222,22.8574,-9999,-59994.03,-9999,168.594,153.1917,182.7294,-0.0326,-0.1853,-0.324,-33.9398,-0.5495
2717.941760,45.299029,0.754984,293.1704,320.2199,20.3577,22.8355,-9999,-59994.03,-9999,169.4321,154.1196,183.6367,-0.031,-0.1844,-0.3256,-33.8245,-0.5478
2724.352000,45.405867,0.756764,293.9889,321.0936,20.3854,22.7791,-9999,-59994.03,-9999,170.1132,154.8604,184.3488,-0.031,-0.1856,-0.3269,-34.046,-0.5482
2730.762240,45.512704,0.758545,294.8076,321.9856,20.6247,22.6765,-9999,-59994.03,-9999,171.392,155.312,185.2834,-0.0347,-0.1855,-0.3234,-34.0288,-0.5487
2737.172480,45.619541,0.760326,295.6345,322.7412,20.2013,22.771,-9999,-59994.03,-9999,172.3357,156.255,186.0559,-0.0317,-0.1813,-0.3145,-33.7213,-0.5477
2743.582720,45.726379,0.762106,296.4467,323.5591,20.2958,22.8096,-9999,-59994.03,-9999,172.9865,157.1264,187.0758,-0.0317,-0.1796,-0.3117,-33.5363,-0.5466
2749.992960,45.833216,0.763887,297.3535,324.3716,20.7117,22.8329,-9999,-59994.03,-9999,173.7706,157.9833,187.6894,-0.0306,-0.1784,-0.3124,-33.8103,-0.5498
2756.403200,45.940053,0.765668,298.1093,325.2134,20.6177,22.6522,-9999,-59994.03,-9999,174.595,158.3582,188.7288,-0.0361,-0.1859,-0.3189,-33.9882,-0.5535
2762.813440,46.046891,0.767448,298.9814,326.0674,20.3637,22.8281,-9999,-59994.03,-9999,175.4951,159.4507,189.182,-0.0397,-0.1892,-0.3204,-33.7397,-0.5511
2769.223680,46.153728,0.769229,299.7491,326.7994,20.1432,22.8426,-9999,-59994.03,-9999,176.4594,160.0969,190.1125,-0.0402,-0.1875,-0.3186,-33.7293,-0.5521
2775.633920,46.260565,0.771009,300.6385,327.7352,20.2842,22.6596,-9999,-59994.03,-9999,177.3795,160.8379,190.9626,-0.0449,-0.1914,-0.3202,-33.9894,-0.5573
